Date,INR
5/26/2004,17688.20
5/27/2004,17875.30
5/28/2004,17883.00
5/31/2004,17883.00
6/1/2004,18044.80
6/2/2004,17920.80
6/3/2004,17663.30
6/4/2004,17518.20
6/7/2004,17732.70
6/8/2004,17665.60
6/9/2004,17400.50
6/10/2004,17348.70
6/11/2004,17377.90
6/14/2004,17462.40
6/15/2004,17545.20
6/16/2004,17494.20
6/17/2004,17563.70
6/18/2004,18044.20
6/21/2004,18155.80
6/22/2004,18303.40
6/23/2004,18005.20
6/24/2004,18308.00
6/25/2004,18401.80
6/28/2004,18569.20
6/29/2004,18142.40
6/30/2004,18230.60
7/1/2004,18115.40
7/2/2004,18248.80
7/5/2004,18253.80
7/6/2004,18164.80
7/7/2004,18324.00
7/8/2004,18579.20
7/9/2004,18562.80
7/12/2004,18566.10
7/13/2004,18393.30
7/14/2004,18517.30
7/15/2004,18591.30
7/16/2004,18671.50
7/19/2004,18728.70
7/20/2004,18444.00
7/21/2004,18378.80
7/22/2004,18397.90
7/23/2004,18135.30
7/26/2004,18083.90
7/27/2004,18020.80
7/28/2004,17949.40
7/29/2004,17998.30
7/30/2004,18188.40
8/2/2004,18144.10
8/3/2004,18136.20
8/4/2004,18151.90
8/5/2004,18122.70
8/6/2004,18500.60
8/9/2004,18524.10
8/10/2004,18518.80
8/11/2004,18242.20
8/12/2004,18218.60
8/13/2004,18369.50
8/16/2004,18638.60
8/17/2004,18602.30
8/18/2004,18658.60
8/19/2004,18830.10
8/20/2004,18992.00
8/23/2004,18999.50
8/24/2004,18813.20
8/25/2004,18822.20
8/26/2004,18814.30
8/27/2004,18758.20
8/30/2004,18758.20
8/31/2004,18877.60
9/1/2004,18887.40
9/2/2004,18810.60
9/3/2004,18571.20
9/6/2004,18613.70
9/7/2004,18455.90
9/8/2004,18357.60
9/9/2004,18456.80
9/10/2004,18571.50
9/13/2004,18436.70
9/14/2004,18603.00
9/15/2004,18546.10
9/16/2004,18501.90
9/17/2004,18611.50
9/20/2004,18548.30
9/21/2004,18727.70
9/22/2004,18589.40
9/23/2004,18898.10
9/24/2004,18724.40
9/27/2004,18808.90
9/28/2004,18983.50
9/29/2004,18999.80
9/30/2004,19099.10
10/1/2004,19190.80
10/4/2004,18916.50
10/5/2004,19052.30
10/6/2004,19189.10
10/7/2004,19172.50
10/8/2004,19322.50
10/11/2004,19331.80
10/12/2004,19023.30
10/13/2004,18849.60
10/14/2004,19048.00
10/15/2004,19279.50
10/18/2004,19214.70
10/19/2004,19207.30
10/20/2004,19388.20
10/21/2004,19324.10
10/22/2004,19317.70
10/25/2004,19590.70
10/26/2004,19526.10
10/27/2004,19543.20
10/28/2004,19328.70
10/29/2004,19314.70
11/1/2004,19477.30
11/2/2004,19305.30
11/3/2004,19216.30
11/4/2004,19462.90
11/5/2004,19470.40
11/8/2004,19510.00
11/9/2004,19583.60
11/10/2004,19581.00
11/11/2004,19588.20
11/12/2004,19689.80
11/15/2004,19759.80
11/16/2004,19803.80
11/17/2004,19982.40
11/18/2004,19947.50
11/19/2004,20094.30
11/22/2004,20168.90
11/23/2004,20198.10
11/24/2004,20223.50
11/25/2004,20314.20
11/26/2004,20311.90
11/29/2004,20218.30
11/30/2004,20237.50
12/1/2004,20131.50
12/2/2004,20032.50
12/3/2004,19801.20
12/6/2004,19766.60
12/7/2004,19755.00
12/8/2004,19256.40
12/9/2004,19325.30
12/10/2004,19412.80
12/13/2004,19266.20
12/14/2004,19282.70
12/15/2004,19333.60
12/16/2004,19263.30
12/17/2004,19287.50
12/20/2004,19436.80
12/21/2004,19322.40
12/22/2004,19335.70
12/23/2004,19309.20
12/24/2004,19309.20
12/27/2004,19309.20
12/28/2004,19309.20
12/29/2004,19238.90
12/30/2004,19046.60
12/31/2004,19046.60
1/3/2005,19046.60
1/4/2005,18615.70
1/5/2005,18671.60
1/6/2005,18633.20
1/7/2005,18500.80
1/10/2005,18450.60
1/11/2005,18456.20
1/12/2005,18689.40
1/13/2005,18526.20
1/14/2005,18483.30
1/17/2005,18433.30
1/18/2005,18441.00
1/19/2005,18580.90
1/20/2005,18527.30
1/21/2005,18544.80
1/24/2005,18703.00
1/25/2005,18591.00
1/26/2005,18647.90
1/27/2005,18586.70
1/28/2005,18661.80
1/31/2005,18456.40
2/1/2005,18395.40
2/2/2005,18305.90
2/3/2005,18084.40
2/4/2005,18081.30
2/7/2005,18022.30
2/8/2005,17965.10
2/9/2005,17971.40
2/10/2005,18190.60
2/11/2005,18356.10
2/14/2005,18560.90
2/15/2005,18597.20
2/16/2005,18517.00
2/17/2005,18674.00
2/18/2005,18727.80
2/21/2005,18721.50
2/22/2005,18939.90
2/23/2005,18911.10
2/24/2005,18954.90
2/25/2005,18976.70
2/28/2005,19018.30
3/1/2005,18950.40
3/2/2005,18871.80
3/3/2005,18806.20
3/4/2005,18954.80
3/7/2005,18932.90
3/8/2005,19107.30
3/9/2005,19182.00
3/10/2005,19221.00
3/11/2005,19329.80
3/14/2005,19250.20
3/15/2005,19206.80
3/16/2005,19329.20
3/17/2005,19149.30
3/18/2005,19083.80
3/21/2005,18920.90
3/22/2005,18899.00
3/23/2005,18656.90
3/24/2005,18603.00
3/25/2005,18603.00
3/28/2005,18603.00
3/29/2005,18671.70
3/30/2005,18687.00
3/31/2005,18701.00
4/1/2005,18687.80
4/4/2005,18559.40
4/5/2005,18590.10
4/6/2005,18628.20
4/7/2005,18715.40
4/8/2005,18609.40
4/11/2005,18754.30
4/12/2005,18686.90
4/13/2005,18703.10
4/14/2005,18525.90
4/15/2005,18610.20
4/18/2005,18660.60
4/19/2005,18707.40
4/20/2005,18954.70
4/21/2005,18989.70
4/22/2005,19007.20
4/25/2005,18919.90
4/26/2005,19083.80
4/27/2005,18990.40
4/28/2005,18902.40
4/29/2005,18968.20
5/2/2005,18968.20
5/3/2005,18652.20
5/4/2005,18663.00
5/5/2005,18631.60
5/6/2005,18466.40
5/9/2005,18500.70
5/10/2005,18564.10
5/11/2005,18445.90
5/12/2005,18399.70
5/13/2005,18240.60
5/16/2005,18236.30
5/17/2005,18266.40
5/18/2005,18248.60
5/19/2005,18295.90
5/20/2005,18164.70
5/23/2005,18164.70
5/24/2005,18198.70
5/25/2005,18215.00
5/26/2005,18195.50
5/27/2005,18209.10
5/30/2005,18209.10
5/31/2005,18092.80
6/1/2005,18182.00
6/2/2005,18367.30
6/3/2005,18473.10
6/6/2005,18556.40
6/7/2005,18469.60
6/8/2005,18461.60
6/9/2005,18383.00
6/10/2005,18387.30
6/13/2005,18734.50
6/14/2005,18614.40
6/15/2005,18714.90
6/16/2005,18872.30
6/17/2005,19042.20
6/20/2005,19140.30
6/21/2005,18942.10
6/22/2005,19007.30
6/23/2005,19127.20
6/24/2005,19174.90
6/27/2005,19103.00
6/28/2005,19003.00
6/29/2005,18972.60
6/30/2005,19024.80
7/1/2005,18826.80
7/4/2005,18611.10
7/5/2005,18471.30
7/6/2005,18449.80
7/7/2005,18534.50
7/8/2005,18484.70
7/11/2005,18479.20
7/12/2005,18557.40
7/13/2005,18470.00
7/14/2005,18471.90
7/15/2005,18206.60
7/18/2005,18328.10
7/19/2005,18256.20
7/20/2005,18372.50
7/21/2005,18317.00
7/22/2005,18481.10
7/25/2005,18526.70
7/26/2005,18399.70
7/27/2005,18398.40
7/28/2005,18533.50
7/29/2005,18652.90
8/1/2005,18744.40
8/2/2005,18765.70
8/3/2005,18880.70
8/4/2005,19089.00
8/5/2005,19056.80
8/8/2005,18996.50
8/9/2005,18869.10
8/10/2005,19015.60
8/11/2005,19214.50
8/12/2005,19472.70
8/15/2005,19309.50
8/16/2005,19285.50
8/17/2005,19243.60
8/18/2005,19155.60
8/19/2005,19161.10
8/22/2005,19180.30
8/23/2005,19180.40
8/24/2005,19246.20
8/25/2005,19182.10
8/26/2005,19084.90
8/29/2005,19084.90
8/30/2005,18965.30
8/31/2005,19128.00
9/1/2005,19353.40
9/2/2005,19460.70
9/5/2005,19543.70
9/6/2005,19496.00
9/7/2005,19511.00
9/8/2005,19656.60
9/9/2005,19652.40
9/12/2005,19652.30
9/13/2005,19558.10
9/14/2005,19725.40
9/15/2005,19961.80
9/16/2005,20060.20
9/19/2005,20396.20
9/20/2005,20393.10
9/21/2005,20583.60
9/22/2005,20482.40
9/23/2005,20314.40
9/26/2005,20298.60
9/27/2005,20443.60
9/28/2005,20432.80
9/29/2005,20793.30
9/30/2005,20830.10
10/3/2005,20567.80
10/4/2005,20670.60
10/5/2005,20527.30
10/6/2005,20890.70
10/7/2005,20985.50
10/10/2005,21178.10
10/11/2005,21338.10
10/12/2005,21320.10
10/13/2005,21103.50
10/14/2005,20898.40
10/17/2005,21294.40
10/18/2005,21319.70
10/19/2005,21043.00
10/20/2005,20998.00
10/21/2005,20863.00
10/24/2005,21048.50
10/25/2005,21286.70
10/26/2005,21327.10
10/27/2005,21389.50
10/28/2005,21222.60
10/31/2005,21216.70
11/1/2005,20725.80
11/2/2005,20830.50
11/3/2005,20903.30
11/4/2005,20955.10
11/7/2005,20923.70
11/8/2005,21169.00
11/9/2005,21150.10
11/10/2005,21388.60
11/11/2005,21323.50
11/14/2005,21411.50
11/15/2005,21422.40
11/16/2005,21813.10
11/17/2005,22287.60
11/18/2005,22227.60
11/21/2005,22371.90
11/22/2005,22546.30
11/23/2005,22317.50
11/24/2005,22550.30
11/25/2005,22727.10
11/28/2005,22751.50
11/29/2005,22766.40
11/30/2005,22775.10
12/1/2005,22968.50
12/2/2005,23200.40
12/5/2005,23416.70
12/6/2005,23288.80
12/7/2005,23816.60
12/8/2005,23846.00
12/9/2005,24286.00
12/12/2005,24727.30
12/13/2005,24084.60
12/14/2005,23300.70
12/15/2005,23004.00
12/16/2005,22977.20
12/19/2005,22914.10
12/20/2005,22733.10
12/21/2005,22115.00
12/22/2005,22601.30
12/23/2005,22601.30
12/26/2005,22601.30
12/27/2005,22601.30
12/28/2005,23379.90
12/29/2005,23168.40
12/30/2005,23168.40
1/2/2006,23168.40
1/3/2006,23875.90
1/4/2006,23700.40
1/5/2006,23469.40
1/6/2006,23864.10
1/9/2006,23991.20
1/10/2006,24092.00
1/11/2006,24131.90
1/12/2006,23951.40
1/13/2006,24254.60
1/16/2006,24861.70
1/17/2006,24544.30
1/18/2006,24234.80
1/19/2006,24601.80
1/20/2006,25100.80
1/23/2006,24499.20
1/24/2006,24666.70
1/25/2006,24815.30
1/26/2006,24583.40
1/27/2006,24798.50
1/30/2006,24928.50
1/31/2006,25091.80
2/1/2006,25122.30
2/2/2006,25324.80
2/3/2006,25148.40
2/6/2006,25208.60
2/7/2006,24700.10
2/8/2006,24287.70
2/9/2006,24757.50
2/10/2006,24619.40
2/13/2006,24313.40
2/14/2006,23868.20
2/15/2006,23900.90
2/16/2006,23892.90
2/17/2006,24532.70
2/20/2006,24601.80
2/21/2006,24603.10
2/22/2006,24690.10
2/23/2006,24498.10
2/24/2006,24626.40
2/27/2006,24616.90
2/28/2006,24680.80
3/1/2006,25035.80
3/2/2006,25017.10
3/3/2006,25051.40
3/6/2006,25053.30
3/7/2006,24529.00
3/8/2006,24232.60
3/9/2006,24471.20
3/10/2006,23804.80
3/13/2006,24193.30
3/14/2006,24279.90
3/15/2006,24718.30
3/16/2006,24558.70
3/17/2006,24571.10
3/20/2006,24675.30
3/21/2006,24328.20
3/22/2006,24510.50
3/23/2006,24343.80
3/24/2006,24861.70
3/27/2006,25237.90
3/28/2006,25338.90
3/29/2006,25257.70
3/30/2006,26104.80
3/31/2006,25970.30
4/3/2006,26181.00
4/4/2006,26291.70
4/5/2006,26225.40
4/6/2006,26474.40
4/7/2006,26354.50
4/10/2006,26777.70
4/11/2006,26800.10
4/12/2006,26989.70
4/13/2006,26776.90
4/14/2006,26776.90
4/17/2006,26776.90
4/18/2006,27777.50
4/19/2006,28177.80
4/20/2006,28197.70
4/21/2006,28147.90
4/24/2006,27962.70
4/25/2006,28560.60
4/26/2006,28635.60
4/27/2006,28726.00
4/28/2006,28902.70
5/1/2006,28902.70
5/2/2006,29632.60
5/3/2006,30190.80
5/4/2006,30206.50
5/5/2006,30401.50
5/8/2006,30282.70
5/9/2006,31051.00
5/10/2006,31453.50
5/11/2006,32258.30
5/12/2006,32552.50
5/15/2006,31245.20
5/16/2006,31496.40
5/17/2006,31599.90
5/18/2006,31523.00
5/19/2006,29685.60
5/22/2006,29727.90
5/23/2006,30357.10
5/24/2006,29668.90
5/25/2006,29487.50
5/26/2006,29470.50
5/29/2006,29470.50
5/30/2006,30577.90
5/31/2006,30279.60
6/1/2006,28970.30
6/2/2006,29021.90
6/5/2006,29375.20
6/6/2006,28798.10
6/7/2006,28394.90
6/8/2006,28233.30
6/9/2006,28311.40
6/12/2006,27972.60
6/13/2006,27001.00
6/14/2006,26106.60
6/15/2006,26188.50
6/16/2006,26312.20
6/19/2006,26223.20
6/20/2006,26055.10
6/21/2006,26411.50
6/22/2006,26970.30
6/23/2006,26731.20
6/26/2006,27068.60
6/27/2006,27294.50
6/28/2006,27033.80
6/29/2006,27282.30
6/30/2006,28245.50
7/3/2006,28699.30
7/4/2006,28619.80
7/5/2006,28704.70
7/6/2006,28893.00
7/7/2006,28982.70
7/10/2006,28886.80
7/11/2006,29124.90
7/12/2006,30055.20
7/13/2006,30092.20
7/14/2006,30754.10
7/17/2006,30507.60
7/18/2006,30128.00
7/19/2006,30152.00
7/20/2006,30065.80
7/21/2006,29651.00
7/24/2006,28410.40
7/25/2006,28972.20
7/26/2006,28749.20
7/27/2006,29783.80
7/28/2006,29743.00
7/31/2006,29450.80
8/1/2006,29691.10
8/2/2006,30562.10
8/3/2006,30005.70
8/4/2006,30363.90
8/7/2006,30275.10
8/8/2006,30068.10
8/9/2006,30155.80
8/10/2006,29924.50
8/11/2006,29982.10
8/14/2006,29118.10
8/15/2006,29035.70
8/16/2006,29334.60
8/17/2006,29051.40
8/18/2006,28491.10
8/21/2006,29039.90
8/22/2006,28957.90
8/23/2006,29225.50
8/24/2006,29026.20
8/25/2006,28927.00
8/28/2006,28927.00
8/29/2006,28525.40
8/30/2006,28735.40
8/31/2006,29018.50
9/1/2006,28893.60
9/4/2006,29141.60
9/5/2006,29518.30
9/6/2006,29325.30
9/7/2006,28724.80
9/8/2006,28200.30
9/11/2006,27227.30
9/12/2006,27330.20
9/13/2006,27207.40
9/14/2006,26961.30
9/15/2006,26453.70
9/18/2006,26786.50
9/19/2006,26885.50
9/20/2006,26661.80
9/21/2006,26542.90
9/22/2006,27038.10
9/25/2006,26857.60
9/26/2006,27056.00
9/27/2006,27175.90
9/28/2006,27692.80
9/29/2006,27520.60
10/2/2006,27610.50
10/3/2006,26608.80
10/4/2006,26230.70
10/5/2006,26171.90
10/6/2006,25558.30
10/9/2006,26306.20
10/10/2006,26174.40
10/11/2006,26207.70
10/12/2006,26137.40
10/13/2006,26631.70
10/16/2006,27039.90
10/17/2006,26715.20
10/18/2006,26953.50
10/19/2006,27064.40
10/20/2006,27040.90
10/23/2006,26439.40
10/24/2006,26115.00
10/25/2006,26344.30
10/26/2006,26925.20
10/27/2006,26947.50
10/30/2006,27366.60
10/31/2006,27185.40
11/1/2006,27553.90
11/2/2006,27868.60
11/3/2006,27914.80
11/6/2006,28114.30
11/7/2006,27988.20
11/8/2006,27850.80
11/9/2006,27857.30
11/10/2006,28136.00
11/13/2006,28045.00
11/14/2006,28324.70
11/15/2006,28011.90
11/16/2006,28079.40
11/17/2006,27866.70
11/20/2006,28135.00
11/21/2006,28018.20
11/22/2006,28305.50
11/23/2006,28169.00
11/24/2006,28587.30
11/27/2006,28523.40
11/28/2006,28470.70
11/29/2006,28489.90
11/30/2006,28931.70
12/1/2006,28973.20
12/4/2006,28822.10
12/5/2006,28759.50
12/6/2006,28430.80
12/7/2006,28025.90
12/8/2006,28510.90
12/11/2006,28103.50
12/12/2006,28157.20
12/13/2006,27945.80
12/14/2006,28023.60
12/15/2006,27756.90
12/18/2006,27409.00
12/19/2006,27764.30
12/20/2006,27692.90
12/21/2006,27730.10
12/22/2006,27730.10
12/25/2006,27730.10
12/26/2006,27730.10
12/27/2006,27864.60
12/28/2006,27991.30
12/29/2006,27991.30
1/1/2007,27991.30
1/2/2007,28300.90
1/3/2007,28515.40
1/4/2007,27842.00
1/5/2007,27005.10
1/8/2007,27119.70
1/9/2007,27058.60
1/10/2007,27110.30
1/11/2007,27276.80
1/12/2007,27535.50
1/15/2007,27769.80
1/16/2007,27759.50
1/17/2007,27669.40
1/18/2007,28136.90
1/19/2007,27849.80
1/22/2007,28224.60
1/23/2007,28408.10
1/24/2007,28387.20
1/25/2007,28830.20
1/26/2007,28611.80
1/29/2007,28514.10
1/30/2007,28543.70
1/31/2007,28726.10
2/1/2007,29123.10
2/2/2007,28472.10
2/5/2007,28646.70
2/6/2007,28782.20
2/7/2007,28845.90
2/8/2007,28949.30
2/9/2007,29354.30
2/12/2007,29346.50
2/13/2007,29517.60
2/14/2007,29483.20
2/15/2007,29316.30
2/16/2007,29331.80
2/19/2007,29601.90
2/20/2007,29333.60
2/21/2007,29222.30
2/22/2007,29937.10
2/23/2007,30185.20
2/26/2007,30317.00
2/27/2007,29898.20
2/28/2007,29405.80
3/1/2007,29673.60
3/2/2007,28875.10
3/5/2007,28450.00
3/6/2007,28624.30
3/7/2007,28764.00
3/8/2007,29002.90
3/9/2007,28813.10
3/12/2007,28646.70
3/13/2007,28778.40
3/14/2007,28465.40
3/15/2007,28662.90
3/16/2007,28789.80
3/19/2007,28872.40
3/20/2007,28831.30
3/21/2007,28619.40
3/22/2007,29002.90
3/23/2007,28602.70
3/26/2007,28704.60
3/27/2007,28747.90
3/28/2007,28700.30
3/29/2007,28917.10
3/30/2007,28767.90
4/2/2007,28615.80
4/3/2007,28605.90
4/4/2007,28963.90
4/5/2007,28911.70
4/6/2007,28911.70
4/9/2007,28911.70
4/10/2007,29023.20
4/11/2007,29057.50
4/12/2007,29021.90
4/13/2007,29003.40
4/16/2007,28767.80
4/17/2007,28885.70
4/18/2007,28934.40
4/19/2007,28692.70
4/20/2007,28883.20
4/23/2007,28703.30
4/24/2007,28320.80
4/25/2007,28033.70
4/26/2007,27508.90
4/27/2007,27838.50
4/30/2007,27885.60
5/1/2007,27745.60
5/2/2007,27576.70
5/3/2007,27770.30
5/4/2007,28144.40
5/7/2007,28144.40
5/8/2007,27948.20
5/9/2007,27941.50
5/10/2007,27926.70
5/11/2007,27479.20
5/14/2007,27391.10
5/15/2007,27374.90
5/16/2007,27227.50
5/17/2007,26821.70
5/18/2007,26749.80
5/21/2007,26757.60
5/22/2007,26873.90
5/23/2007,26856.90
5/24/2007,26752.10
5/25/2007,26588.80
5/28/2007,26588.80
5/29/2007,26737.70
5/30/2007,26651.00
5/31/2007,26739.70
6/1/2007,27016.60
6/4/2007,27193.00
6/5/2007,27209.20
6/6/2007,27236.70
6/7/2007,27234.80
6/8/2007,26966.80
6/11/2007,26540.40
6/12/2007,26401.30
6/13/2007,26524.50
6/14/2007,26721.20
6/15/2007,26685.70
6/18/2007,26682.80
6/19/2007,26731.10
6/20/2007,26768.40
6/21/2007,26501.40
6/22/2007,26610.20
6/25/2007,26592.90
6/26/2007,26488.20
6/27/2007,26330.90
6/28/2007,26446.60
6/29/2007,26475.40
7/2/2007,26622.10
7/3/2007,26528.20
7/4/2007,26460.40
7/5/2007,26326.40
7/6/2007,26245.20
7/9/2007,26701.30
7/10/2007,26745.90
7/11/2007,26768.60
7/12/2007,27025.30
7/13/2007,26939.90
7/16/2007,26873.10
7/17/2007,26896.60
7/18/2007,26891.70
7/19/2007,27232.10
7/20/2007,27483.50
7/23/2007,27477.80
7/24/2007,27534.50
7/25/2007,27212.70
7/26/2007,27039.50
7/27/2007,26806.40
7/30/2007,26810.60
7/31/2007,26912.80
8/1/2007,26933.80
8/2/2007,26931.50
8/3/2007,27074.80
8/6/2007,27116.90
8/7/2007,27017.30
8/8/2007,27376.30
8/9/2007,26881.70
8/10/2007,27154.50
8/13/2007,27124.50
8/14/2007,27201.90
8/15/2007,27157.10
8/16/2007,27377.40
8/17/2007,27184.30
8/20/2007,27267.00
8/21/2007,27043.00
8/22/2007,26986.70
8/23/2007,27117.20
8/24/2007,27153.50
8/27/2007,27153.50
8/28/2007,27429.20
8/29/2007,27305.70
8/30/2007,27382.60
8/31/2007,27484.80
9/3/2007,27457.90
9/4/2007,27760.90
9/5/2007,27863.00
9/6/2007,28069.60
9/7/2007,28516.70
9/10/2007,28597.30
9/11/2007,28556.80
9/12/2007,28540.10
9/13/2007,28490.00
9/14/2007,28972.80
9/17/2007,29160.80
9/18/2007,28947.40
9/19/2007,29096.60
9/20/2007,29189.00
9/21/2007,29362.10
9/24/2007,28973.70
9/25/2007,28950.60
9/26/2007,29162.20
9/27/2007,29079.80
9/28/2007,29549.10
10/1/2007,29581.20
10/2/2007,29123.00
10/3/2007,28896.00
10/4/2007,28639.10
10/5/2007,29074.70
10/8/2007,28950.10
10/9/2007,29020.50
10/10/2007,29153.40
10/11/2007,29398.30
10/12/2007,29474.10
10/15/2007,29830.40
10/16/2007,29781.00
10/17/2007,30118.80
10/18/2007,30382.60
10/19/2007,30317.80
10/22/2007,29971.10
10/23/2007,30041.90
10/24/2007,30027.30
10/25/2007,30343.10
10/26/2007,30741.40
10/29/2007,30976.20
10/30/2007,30871.80
10/31/2007,31066.80
11/1/2007,31179.30
11/2/2007,31410.00
11/5/2007,31666.90
11/6/2007,32307.80
11/7/2007,32820.90
11/8/2007,33038.40
11/9/2007,32661.30
11/12/2007,31613.70
11/13/2007,31717.60
11/14/2007,31974.60
11/15/2007,31196.30
11/16/2007,31056.90
11/19/2007,30640.00
11/20/2007,31313.90
11/21/2007,31437.20
11/22/2007,31748.50
11/23/2007,32377.70
11/26/2007,33025.70
11/27/2007,32280.00
11/28/2007,31903.60
11/29/2007,31589.30
11/30/2007,31034.40
12/3/2007,30974.00
12/4/2007,31433.50
12/5/2007,31312.60
12/6/2007,31647.20
12/7/2007,31228.50
12/10/2007,31898.40
12/11/2007,31818.30
12/12/2007,32051.30
12/13/2007,31551.60
12/14/2007,31062.90
12/17/2007,31270.20
12/18/2007,31820.20
12/19/2007,31643.20
12/20/2007,31448.20
12/21/2007,32051.20
12/24/2007,32051.20
12/25/2007,32051.20
12/26/2007,32051.20
12/27/2007,32678.20
12/28/2007,32878.90
12/31/2007,32878.90
1/1/2008,32878.90
1/2/2008,33386.30
1/3/2008,33843.00
1/4/2008,33618.60
1/7/2008,33764.20
1/8/2008,34306.70
1/9/2008,34451.90
1/10/2008,34737.80
1/11/2008,35011.90
1/14/2008,35439.60
1/15/2008,35849.00
1/16/2008,34961.70
1/17/2008,34917.10
1/18/2008,34662.60
1/21/2008,34462.30
1/22/2008,34549.40
1/23/2008,35161.40
1/24/2008,35888.10
1/25/2008,36146.90
1/28/2008,36303.10
1/29/2008,36406.80
1/30/2008,36200.60
1/31/2008,36356.50
2/1/2008,36004.60
2/4/2008,35254.00
2/5/2008,35105.10
2/6/2008,35675.30
2/7/2008,35571.60
2/8/2008,36315.60
2/11/2008,36440.00
2/12/2008,36395.70
2/13/2008,35733.00
2/14/2008,35882.10
2/15/2008,36198.90
2/18/2008,35935.80
2/19/2008,36895.30
2/20/2008,36984.00
2/21/2008,37731.50
2/22/2008,37767.20
2/25/2008,37477.20
2/26/2008,37391.00
2/27/2008,38164.10
2/28/2008,38274.80
2/29/2008,38881.90
3/3/2008,39925.50
3/4/2008,39700.20
3/5/2008,39277.20
3/6/2008,39357.80
3/7/2008,39400.80
3/10/2008,39261.90
3/11/2008,39246.20
3/12/2008,39341.90
3/13/2008,40262.70
3/14/2008,40616.70
3/17/2008,41193.30
3/18/2008,40783.40
3/19/2008,38752.20
3/20/2008,37428.10
3/21/2008,37428.10
3/24/2008,37428.10
3/25/2008,37139.50
3/26/2008,38004.90
3/27/2008,37959.90
3/28/2008,37285.90
3/31/2008,37442.70
4/1/2008,35607.70
4/2/2008,35546.60
4/3/2008,35886.90
4/4/2008,36192.80
4/7/2008,37004.40
4/8/2008,36618.30
4/9/2008,36693.80
4/10/2008,37036.50
4/11/2008,37082.20
4/14/2008,37032.20
4/15/2008,37194.70
4/16/2008,37757.50
4/17/2008,37636.60
4/18/2008,36154.60
4/21/2008,36625.20
4/22/2008,36669.50
4/23/2008,36007.40
4/24/2008,35976.70
4/25/2008,35771.40
4/28/2008,35811.50
4/29/2008,35591.60
4/30/2008,35353.90
5/1/2008,34623.30
5/2/2008,34707.60
5/5/2008,34707.60
5/6/2008,36022.80
5/7/2008,36032.40
5/8/2008,36610.40
5/9/2008,36432.80
5/12/2008,37089.30
5/13/2008,36563.60
5/14/2008,36756.90
5/15/2008,37532.40
5/16/2008,38158.40
5/19/2008,38562.50
5/20/2008,39026.30
5/21/2008,39592.10
5/22/2008,39567.50
5/23/2008,39650.60
5/26/2008,39650.60
5/27/2008,38931.30
5/28/2008,38609.00
5/29/2008,37492.20
5/30/2008,37387.50
6/2/2008,37732.90
6/3/2008,37438.50
6/4/2008,37902.20
6/5/2008,37777.50
6/6/2008,38269.20
6/9/2008,38511.90
6/10/2008,37815.50
6/11/2008,37494.70
6/12/2008,36800.80
6/13/2008,37134.10
6/16/2008,38217.00
6/17/2008,37781.10
6/18/2008,38144.80
6/19/2008,38829.00
6/20/2008,39113.30
6/23/2008,37918.20
6/24/2008,38106.20
6/25/2008,37724.30
6/26/2008,39017.60
6/27/2008,39429.10
6/30/2008,40051.90
7/1/2008,40364.10
7/2/2008,40393.50
7/3/2008,40348.80
7/4/2008,40182.30
7/7/2008,39649.40
7/8/2008,39828.60
7/9/2008,39973.80
7/10/2008,40365.60
7/11/2008,41287.50
7/14/2008,41478.80
7/15/2008,42496.60
7/16/2008,42115.60
7/17/2008,41473.10
7/18/2008,40808.60
7/21/2008,41042.20
7/22/2008,41003.20
7/23/2008,39038.10
7/24/2008,38985.30
7/25/2008,38941.80
7/28/2008,39248.80
7/29/2008,38952.70
7/30/2008,38045.00
7/31/2008,39005.80
8/1/2008,38680.90
8/4/2008,38376.60
8/5/2008,37220.40
8/6/2008,36943.40
8/7/2008,36759.90
8/8/2008,36001.10
8/11/2008,35945.70
8/12/2008,34652.20
8/13/2008,34966.30
8/14/2008,35182.20
8/15/2008,33827.40
8/18/2008,34664.70
8/19/2008,34338.20
8/20/2008,35587.10
8/21/2008,36261.40
8/22/2008,35806.90
8/25/2008,35806.90
8/26/2008,36276.40
8/27/2008,36193.70
8/28/2008,36677.60
8/29/2008,36606.20
9/1/2008,36306.50
9/2/2008,35409.50
9/3/2008,35631.20
9/4/2008,35743.10
9/5/2008,36047.00
9/8/2008,36145.90
9/9/2008,35018.50
9/10/2008,35137.60
9/11/2008,33893.00
9/12/2008,34170.10
9/15/2008,35595.80
9/16/2008,36192.20
9/17/2008,37812.60
9/18/2008,40043.20
9/19/2008,39700.30
9/22/2008,40382.80
9/23/2008,41003.40
9/24/2008,41108.50
9/25/2008,40924.30
9/26/2008,41938.50
9/29/2008,42693.40
9/30/2008,41726.30
10/1/2008,41034.40
10/2/2008,39728.80
10/3/2008,38974.00
10/6/2008,41857.70
10/7/2008,42035.80
10/8/2008,43368.00
10/9/2008,42408.00
10/10/2008,43633.70
10/13/2008,40128.20
10/14/2008,40022.40
10/15/2008,41107.00
10/16/2008,39222.20
10/17/2008,38350.30
10/20/2008,38931.20
10/21/2008,37804.80
10/22/2008,36649.40
10/23/2008,35865.00
10/24/2008,35600.10
10/27/2008,36420.90
10/28/2008,36420.90
10/29/2008,37976.50
10/30/2008,37541.60
10/31/2008,36135.60
11/3/2008,35493.80
11/4/2008,35352.10
11/5/2008,35769.20
11/6/2008,36012.30
11/7/2008,35145.00
11/10/2008,35654.60
11/11/2008,35315.40
11/12/2008,35657.70
